prediction_id,model_version,market_date,ticker,primary_benchmark,outcome_as_of_market_date,matured_21,matured_63,matured_84,matured_126,fwd_relative_return_21,fwd_relative_return_63,fwd_relative_return_84,fwd_relative_return_126,fwd_relative_mdd_126,band_median_relative_return,investable_loose,investable_primary,investable_strict
PATH_RISK_V1_2026-08-12|2026-08-14|EPP,PATH_RISK_V1_2026-08-12,2026-08-14,EPP,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EPU,PATH_RISK_V1_2026-08-12,2026-08-14,EPU,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWA,PATH_RISK_V1_2026-08-12,2026-08-14,EWA,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWC,PATH_RISK_V1_2026-08-12,2026-08-14,EWC,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWD,PATH_RISK_V1_2026-08-12,2026-08-14,EWD,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWG,PATH_RISK_V1_2026-08-12,2026-08-14,EWG,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWH,PATH_RISK_V1_2026-08-12,2026-08-14,EWH,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWI,PATH_RISK_V1_2026-08-12,2026-08-14,EWI,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWJ,PATH_RISK_V1_2026-08-12,2026-08-14,EWJ,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWL,PATH_RISK_V1_2026-08-12,2026-08-14,EWL,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWM,PATH_RISK_V1_2026-08-12,2026-08-14,EWM,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWN,PATH_RISK_V1_2026-08-12,2026-08-14,EWN,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWO,PATH_RISK_V1_2026-08-12,2026-08-14,EWO,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWP,PATH_RISK_V1_2026-08-12,2026-08-14,EWP,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWQ,PATH_RISK_V1_2026-08-12,2026-08-14,EWQ,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWS,PATH_RISK_V1_2026-08-12,2026-08-14,EWS,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWT,PATH_RISK_V1_2026-08-12,2026-08-14,EWT,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWU,PATH_RISK_V1_2026-08-12,2026-08-14,EWU,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWW,PATH_RISK_V1_2026-08-12,2026-08-14,EWW,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWY,PATH_RISK_V1_2026-08-12,2026-08-14,EWY,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EWZ,PATH_RISK_V1_2026-08-12,2026-08-14,EWZ,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EXI,PATH_RISK_V1_2026-08-12,2026-08-14,EXI,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|EZA,PATH_RISK_V1_2026-08-12,2026-08-14,EZA,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|FDN,PATH_RISK_V1_2026-08-12,2026-08-14,FDN,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|FEZ,PATH_RISK_V1_2026-08-12,2026-08-14,FEZ,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|GREK,PATH_RISK_V1_2026-08-12,2026-08-14,GREK,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IGV,PATH_RISK_V1_2026-08-12,2026-08-14,IGV,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IHF,PATH_RISK_V1_2026-08-12,2026-08-14,IHF,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IHI,PATH_RISK_V1_2026-08-12,2026-08-14,IHI,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|ILF,PATH_RISK_V1_2026-08-12,2026-08-14,ILF,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|ITA,PATH_RISK_V1_2026-08-12,2026-08-14,ITA,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IWM,PATH_RISK_V1_2026-08-12,2026-08-14,IWM,ITOT,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IXC,PATH_RISK_V1_2026-08-12,2026-08-14,IXC,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IXG,PATH_RISK_V1_2026-08-12,2026-08-14,IXG,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IXJ,PATH_RISK_V1_2026-08-12,2026-08-14,IXJ,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IXN,PATH_RISK_V1_2026-08-12,2026-08-14,IXN,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IXP,PATH_RISK_V1_2026-08-12,2026-08-14,IXP,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IYG,PATH_RISK_V1_2026-08-12,2026-08-14,IYG,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IYT,PATH_RISK_V1_2026-08-12,2026-08-14,IYT,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|IYZ,PATH_RISK_V1_2026-08-12,2026-08-14,IYZ,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|JXI,PATH_RISK_V1_2026-08-12,2026-08-14,JXI,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|KBE,PATH_RISK_V1_2026-08-12,2026-08-14,KBE,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|KIE,PATH_RISK_V1_2026-08-12,2026-08-14,KIE,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|KRE,PATH_RISK_V1_2026-08-12,2026-08-14,KRE,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|KXI,PATH_RISK_V1_2026-08-12,2026-08-14,KXI,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|MCHI,PATH_RISK_V1_2026-08-12,2026-08-14,MCHI,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|MDY,PATH_RISK_V1_2026-08-12,2026-08-14,MDY,ITOT,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|MXI,PATH_RISK_V1_2026-08-12,2026-08-14,MXI,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|OIH,PATH_RISK_V1_2026-08-12,2026-08-14,OIH,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|PBJ,PATH_RISK_V1_2026-08-12,2026-08-14,PBJ,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|PEJ,PATH_RISK_V1_2026-08-12,2026-08-14,PEJ,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|QQQ,PATH_RISK_V1_2026-08-12,2026-08-14,QQQ,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|REM,PATH_RISK_V1_2026-08-12,2026-08-14,REM,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|REZ,PATH_RISK_V1_2026-08-12,2026-08-14,REZ,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|RXI,PATH_RISK_V1_2026-08-12,2026-08-14,RXI,ACWI,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|SCZ,PATH_RISK_V1_2026-08-12,2026-08-14,SCZ,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|SKYY,PATH_RISK_V1_2026-08-12,2026-08-14,SKYY,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|SMH,PATH_RISK_V1_2026-08-12,2026-08-14,SMH,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|THD,PATH_RISK_V1_2026-08-12,2026-08-14,THD,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|TUR,PATH_RISK_V1_2026-08-12,2026-08-14,TUR,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VEA,PATH_RISK_V1_2026-08-12,2026-08-14,VEA,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VGK,PATH_RISK_V1_2026-08-12,2026-08-14,VGK,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VNM,PATH_RISK_V1_2026-08-12,2026-08-14,VNM,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VNQ,PATH_RISK_V1_2026-08-12,2026-08-14,VNQ,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VPL,PATH_RISK_V1_2026-08-12,2026-08-14,VPL,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VSS,PATH_RISK_V1_2026-08-12,2026-08-14,VSS,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|VWO,PATH_RISK_V1_2026-08-12,2026-08-14,VWO,ACWX,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XBI,PATH_RISK_V1_2026-08-12,2026-08-14,XBI,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XHB,PATH_RISK_V1_2026-08-12,2026-08-14,XHB,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLB,PATH_RISK_V1_2026-08-12,2026-08-14,XLB,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLE,PATH_RISK_V1_2026-08-12,2026-08-14,XLE,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLF,PATH_RISK_V1_2026-08-12,2026-08-14,XLF,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLI,PATH_RISK_V1_2026-08-12,2026-08-14,XLI,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLK,PATH_RISK_V1_2026-08-12,2026-08-14,XLK,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLP,PATH_RISK_V1_2026-08-12,2026-08-14,XLP,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLU,PATH_RISK_V1_2026-08-12,2026-08-14,XLU,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLV,PATH_RISK_V1_2026-08-12,2026-08-14,XLV,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XLY,PATH_RISK_V1_2026-08-12,2026-08-14,XLY,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XME,PATH_RISK_V1_2026-08-12,2026-08-14,XME,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XOP,PATH_RISK_V1_2026-08-12,2026-08-14,XOP,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XPH,PATH_RISK_V1_2026-08-12,2026-08-14,XPH,SPY,2026-08-14,False,False,False,False,,,,,,,,,
PATH_RISK_V1_2026-08-12|2026-08-14|XRT,PATH_RISK_V1_2026-08-12,2026-08-14,XRT,SPY,2026-08-14,False,False,False,False,,,,,,,,,
